Top 5000000 payment_date,Top 500000000 cleared_at,provider_id,Top 500000 provider.name,Top 500000 geo.state,Top 500000 geo.zipcode,Top 500000 geo.city,Count
1.47735E+12,1.47752E+12,52268,Chatsworth Water Commission,GA,30705,CHATSWORTH,1
1.47735E+12,1.47752E+12,23204,City of Janesville (WI),WI,53548,JANESVILLE,1
1.47735E+12,1.47752E+12,29602,City of Houston Water Department (MS),TX,77089,HOUSTON,1
1.47735E+12,1.47752E+12,27035,City of North Miami Beach (FL),FL,33056,MIAMI GARDENS,1
1.47735E+12,1.47752E+12,47535,City of Rock Falls (IL),IL,61071,ROCK FALLS,1
1.47735E+12,1.47752E+12,9792,Clayton County Water Authority,GA,30273,REX,1
1.47735E+12,1.47752E+12,3016,DeKalb County Department of Watershed Management,GA,30087,STONE MOUNTAIN,1
1.47735E+12,1.47752E+12,28776,Darke Rural Electricity Cooperative,OH,45347,NEW PARIS,1
1.47735E+12,1.47752E+12,13534,E-ZPass New Jersey,MD,20879,GAITHERSBURG,1
1.47735E+12,1.47752E+12,28999,Douglas Water Authority,AL,35950,ALBERTVILLE,1
1.47735E+12,1.47752E+12,3095,Emc Insurance Companies,RI,2915,RIVERSIDE,1
1.47735E+12,1.47752E+12,3112,Entergy Texas,TX,77713,BEAUMONT,1
1.47735E+12,1.47752E+12,14056,Kay Jewelers,NC,28562,NEW BERN,1
1.47735E+12,1.47752E+12,14056,Kay Jewelers,NJ,7093,WEST NEW YORK,1
1.47735E+12,1.47752E+12,6888,Minol USA,MA,1581,WESTBOROUGH,1
1.47735E+12,1.47752E+12,6888,Minol USA,TX,78238,SAN ANTONIO,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,IN,46368,PORTAGE,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,KY,42101,BOWLING GREEN,1
1.47735E+12,1.47752E+12,219501,Tidewater Finance Company - Credit Services,NJ,8302,BRIDGETON,1
1.47735E+12,1.47752E+12,219501,Tidewater Finance Company - Credit Services,TX,77627,NEDERLAND,1
1.47735E+12,1.47752E+12,219500,Tidewater Finance Company - Motor Credit,VA,23504,NORFOLK,1
1.47735E+12,1.47752E+12,219501,Tidewater Finance Company - Credit Services,OH,45205,CINCINNATI,1
1.47735E+12,1.47752E+12,10509,WCA Waste Corporation,OK,73433,ELMORE CITY,1
1.47735E+12,1.47752E+12,10509,WCA Waste Corporation,TX,77355,MAGNOLIA,1
1.47735E+12,1.47752E+12,42054,Weakley County Municipal Electric Sys,TN,38237,MARTIN,1
1.47735E+12,1.47752E+12,53740,West Central Electric Cooperative,MO,64040,HOLDEN,1
1.47735E+12,1.47752E+12,16332,Westlake Financial Services,CA,92069,SAN MARCOS,1
1.47735E+12,1.47752E+12,16332,Westlake Financial Services,VA,23821,ALBERTA,1
1.47735E+12,1.47752E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15218,PITTSBURGH,1
1.47735E+12,1.47752E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15235,PITTSBURGH,1
1.47735E+12,1.47761E+12,21280,Ams Billing,MD,21030,COCKEYSVILLE,1
1.47735E+12,1.47761E+12,21695,Ameriwaste of Texas,TX,77511,ALVIN,1
1.47735E+12,1.47761E+12,2637,BlueCross BlueShield of Western New York,NY,14221,BUFFALO,1
1.47735E+12,1.47761E+12,14205,Blossman Gas,FL,33837,DAVENPORT,1
1.47735E+12,1.47761E+12,22538,Burlington Municipal Waterwork (IA),IA,52601,BURLINGTON,1
1.47735E+12,1.47761E+12,53623,Bonita Springs Utilities,FL,34135,BONITA SPRINGS,1
1.47735E+12,1.47761E+12,20009,CalMet Services,CA,90241,DOWNEY,1
1.47735E+12,1.47761E+12,20009,CalMet Services,CA,90242,DOWNEY,1
1.47735E+12,1.47761E+12,20009,CalMet Services,CA,90703,CERRITOS,1
1.47735E+12,1.47761E+12,127751,Capital Premium Financing,OR,97266,PORTLAND,1
1.47735E+12,1.47761E+12,2807,Cherokee County Water and Sewerage Authority,GA,30107,BALL GROUND,1
1.47735E+12,1.47761E+12,2807,Cherokee County Water and Sewerage Authority,GA,30188,WOODSTOCK,1
1.47735E+12,1.47761E+12,22161,City of Bentonville (AR),AR,72712,BENTONVILLE,1
1.47735E+12,1.47761E+12,27062,City of Americus (GA),GA,31709,AMERICUS,1
1.47735E+12,1.47761E+12,11536,City of Monahans (TX),TX,79756,MONAHANS,2
1.47735E+12,1.47761E+12,43652,City of Ponchatoula (LA),LA,70454,PONCHATOULA,1
1.47735E+12,1.47761E+12,44029,City of Red Oak (IA),IA,51566,RED OAK,1
1.47735E+12,1.47761E+12,13422,City of Scott (LA),LA,70506,LAFAYETTE,1
1.47735E+12,1.47761E+12,28009,City of Sylvania Div Utilities (OH),OH,43560,SYLVANIA,1
1.47735E+12,1.47761E+12,28009,City of Sylvania Div Utilities (OH),OH,43560,SYLVANIA,1
1.47735E+12,1.47761E+12,28561,City of Zanesville Utilities (OH),OH,43701,ZANESVILLE,1
1.47735E+12,1.47761E+12,29951,DEX MEDIA,NE,68959,MINDEN,1
1.47735E+12,1.47761E+12,166331,Countryway Insurance Company,NY,12184,VALATIE,1
1.47735E+12,1.47761E+12,23143,Freeport Water & Sewer Comm (IL),IL,61032,FREEPORT,1
1.47735E+12,1.47761E+12,30184,Goforth Water Special Utility District,TX,78610,BUDA,1
1.47735E+12,1.47761E+12,22054,Hotchkiss Disposal Services,TX,77535,DAYTON,1
1.47735E+12,1.47761E+12,40924,Iberville,LA,70788,WHITE CASTLE,1
1.47735E+12,1.47761E+12,21266,Jefferson Parish Department of Water,LA,70001,METAIRIE,1
1.47735E+12,1.47761E+12,40986,Indiana American Water,IN,47130,JEFFERSONVILLE,1
1.47735E+12,1.47761E+12,28651,Lugoff Elgin Water Authority (SC),SC,29045,ELGIN,1
1.47735E+12,1.47761E+12,28651,Lugoff Elgin Water Authority (SC),SC,29078,LUGOFF,1
1.47735E+12,1.47761E+12,47629,Rock River Water Reclamation District,IL,61104,ROCKFORD,1
1.47735E+12,1.47761E+12,47629,Rock River Water Reclamation District,IL,61107,ROCKFORD,1
1.47735E+12,1.47761E+12,51991,Rock Springs Wyoming,WY,82901,ROCK SPRINGS,1
1.47735E+12,1.47761E+12,54332,Rockdale County,GA,30094,CONYERS,1
1.47735E+12,1.47761E+12,80590,Stoneberry,CA,92780,TUSTIN,1
1.47735E+12,1.47761E+12,80590,Stoneberry,IN,46135,GREENCASTLE,1
1.47735E+12,1.47761E+12,48694,Tallulah Water Service (LA),LA,71282,TALLULAH,1
1.47735E+12,1.47761E+12,48939,Taunton Municipal Lighting Plant,MA,2780,TAUNTON,1
1.47735E+12,1.4777E+12,12097,Alaska Waste,AK,99507,ANCHORAGE,1
1.47735E+12,1.4777E+12,50303,Allina Health,MN,55447,MINNEAPOLIS,1
1.47735E+12,1.4777E+12,43963,City Of Rayne (LA),LA,70578,RAYNE,1
1.47735E+12,1.4777E+12,48020,City Of Shepherd (TX),TX,77371,SHEPHERD,1
1.47735E+12,1.4777E+12,57218,Community Utility Billing Services,CA,92260,PALM DESERT,1
1.47735E+12,1.4777E+12,57218,Community Utility Billing Services,CA,92821,BREA,1
1.47735E+12,1.4777E+12,3042,Ditech,GA,30467,SYLVANIA,1
1.47735E+12,1.4777E+12,3042,Ditech,SC,29569,LORIS,1
1.47735E+12,1.4777E+12,3042,Ditech,SC,29161,TIMMONSVILLE,1
1.47735E+12,1.4777E+12,3042,Ditech,TN,37857,ROGERSVILLE,1
1.47735E+12,1.4777E+12,7581,ExpressToll,CO,81007,PUEBLO,1
1.47735E+12,1.4777E+12,35842,Elizabethtown Water & Gas (KY),KY,42724,CECILIA,1
1.47735E+12,1.4777E+12,7581,ExpressToll,CO,80602,BRIGHTON,1
1.47735E+12,1.4777E+12,7581,ExpressToll,WY,82009,CHEYENNE,1
1.47735E+12,1.4777E+12,52137,Gaston Rural Water District,SC,29053,GASTON,2
1.47735E+12,1.4777E+12,4873,Lakeview Light & Power,WA,98499,LAKEWOOD,1
1.47735E+12,1.4777E+12,14056,Kay Jewelers,IA,51535,GRISWOLD,1
1.47735E+12,1.4777E+12,7584,Leeway,MI,49429,JENISON,1
1.47735E+12,1.4777E+12,78721,Lincoln Heritage Life Insurance Company,AR,72076,JACKSONVILLE,1
1.47735E+12,1.4777E+12,27777,New Albany Municipal Utilities (IN),IN,47150,NEW ALBANY,1
1.47735E+12,1.4777E+12,42834,Niagara Falls Water Board,NY,14305,NIAGARA FALLS,1
1.47735E+12,1.4777E+12,14300,Personal Finance Company,TN,37914,KNOXVILLE,1
1.47735E+12,1.4777E+12,34526,Pima Utility Company Inc (AZ),AZ,85248,CHANDLER,1
1.47735E+12,1.4777E+12,49334,Town of Speedway Water Works (IN),IN,46224,INDIANAPOLIS,1
1.47735E+12,1.4777E+12,49517,Township Of Scio (MI),MI,48103,ANN ARBOR,1
1.47735E+12,1.4777E+12,78609,TxTag,TX,75681,MOUNT ENTERPRISE,1
1.47735E+12,1.4777E+12,78609,TxTag,TX,77575,LIBERTY,1
1.47735E+12,1.47778E+12,27283,City of Conway Water Department (SC),SC,29526,CONWAY,2
1.47735E+12,1.47778E+12,3085,Edco Disposal,CA,91950,NATIONAL CITY,1
1.47735E+12,1.47778E+12,35888,Edgecombe-Martin County EMC,NC,27801,ROCKY MOUNT,1
1.47735E+12,1.47778E+12,6320,Good To Go !,WA,98223,ARLINGTON,1
1.47735E+12,1.47778E+12,6320,Good To Go !,WA,99323,BURBANK,1
1.47735E+12,1.47778E+12,6320,Good To Go !,WA,98208,EVERETT,1
1.47735E+12,1.47778E+12,6320,Good To Go !,WA,98445,TACOMA,1
1.47735E+12,1.47778E+12,7586,I-Pass Illinois Tollway,IL,61084,STILLMAN VALLEY,1
1.47735E+12,1.47778E+12,50162,Water Works District #9 Ward 4 (LA),LA,70665,SULPHUR,1
1.47735E+12,1.47778E+12,52115,Western Monmouth Utilities Authority,NJ,7726,ENGLISHTOWN,1
1.47735E+12,1.47804E+12,219475,FasTrak - Invoices,CA,96150,SOUTH LAKE TAHOE,1
1.47735E+12,1.47804E+12,219477,FasTrak - Violations,CA,94531,ANTIOCH,1
1.47735E+12,1.47804E+12,78700,OneMain Financial,OH,43219,COLUMBUS,1
1.47735E+12,1.47804E+12,78700,OneMain Financial,WI,53554,LIVINGSTON,1
1.47735E+12,1.47804E+12,4481,Toho Water Authority,FL,34744,KISSIMMEE,1
1.47735E+12,1.47804E+12,4481,Toho Water Authority,FL,34759,KISSIMMEE,1
1.47735E+12,1.47821E+12,78700,OneMain Financial,FL,32211,JACKSONVILLE,1
1.47735E+12,1.47821E+12,78700,OneMain Financial,VA,22738,ROCHELLE,1
1.47735E+12,1.47821E+12,78700,OneMain Financial,OH,44140,BAY VILLAGE,1
1.47735E+12,1.47821E+12,78700,OneMain Financial,VA,24504,LYNCHBURG,1
1.47735E+12,1.47718E+12,10237,NTTA,TX,76022,BEDFORD,1
1.47735E+12,1.47718E+12,10237,NTTA,TX,78654,MARBLE FALLS,1
1.47735E+12,1.47718E+12,10237,NTTA,TX,76692,WHITNEY,1
1.47735E+12,1.47718E+12,14300,Personal Finance Company,IL,60490,BOLINGBROOK,1
1.47735E+12,1.47752E+12,2541,Austin Energy,TX,78727,AUSTIN,1
1.47735E+12,1.47752E+12,53604,City of Torrance Water & Rubbish (CA),CA,90505,TORRANCE,1
1.47735E+12,1.47752E+12,13534,E-ZPass New Jersey,NJ,8360,VINELAND,1
1.47735E+12,1.47752E+12,166175,Ffva Mutual Insurance,NC,28443,HAMPSTEAD,1
1.47735E+12,1.47752E+12,14055,Fox Metro Water Reclamation District,IL,60506,AURORA,1
1.47735E+12,1.47752E+12,20510,Hamilton Southeastern Utilities (IN),IN,46040,FORTVILLE,1
1.47735E+12,1.47752E+12,20509,Houston County Electric Cooperative,TX,75855,OAKWOOD,1
1.47735E+12,1.47752E+12,79054,Imperial PFS,OK,73004,AMBER,1
1.47735E+12,1.47752E+12,41214,Johnson Utilities (AZ),AZ,85140,SAN TAN VALLEY,1
1.47735E+12,1.47752E+12,14056,Kay Jewelers,PA,19119,PHILADELPHIA,1
1.47735E+12,1.47752E+12,14056,Kay Jewelers,KY,40065,SHELBYVILLE,1
1.47735E+12,1.47752E+12,12538,MDC,CT,6106,HARTFORD,1
1.47735E+12,1.47752E+12,42845,Nicholas Sanitation,WV,26206,COWEN,1
1.47735E+12,1.47752E+12,166433,Omni Insurance Group,PA,19038,GLENSIDE,1
1.47735E+12,1.47752E+12,14083,Pekin Insurance Company,IL,60050,MCHENRY,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,IN,46217,INDIANAPOLIS,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,KY,41093,WALLINGFORD,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,IN,46234,INDIANAPOLIS,1
1.47735E+12,1.47752E+12,14300,Personal Finance Company,MO,63301,SAINT CHARLES,1
1.47735E+12,1.47752E+12,219496,Pikepass - Account Payments Only,OK,74631,BLACKWELL,1
1.47735E+12,1.47752E+12,79270,Selene Finance,WY,82717,GILLETTE,1
1.47735E+12,1.47752E+12,4554,The United Illuminating Company,CT,6513,NEW HAVEN,1
1.47735E+12,1.47761E+12,53765,4-County Electric Power Association,MS,39769,STURGIS,1
1.47735E+12,1.47761E+12,47647,City Of Rupert (ID),ID,83350,RUPERT,1
1.47735E+12,1.47761E+12,41342,City of Kingsport (TN),TN,37664,KINGSPORT,1
1.47735E+12,1.47761E+12,28404,Columbus Light & Water,MS,39702,COLUMBUS,1
1.47735E+12,1.47761E+12,13534,E-ZPass New Jersey,NJ,8742,POINT PLEASANT BEACH,1
1.47735E+12,1.47761E+12,3084,Ecua,FL,32505,PENSACOLA,1
1.47735E+12,1.47761E+12,36329,Fort Bend Municipal Utility District 23,TX,77545,FRESNO,1
1.47735E+12,1.47761E+12,30214,Greater Ouachita Water Company,LA,71291,WEST MONROE,1
1.47735E+12,1.47761E+12,52177,Hanover County Public Utilities,VA,23111,MECHANICSVILLE,1
1.47735E+12,1.47761E+12,7584,Leeway,FL,33966,FORT MYERS,1
1.47735E+12,1.47761E+12,3798,Minnesota Life Insurance,SC,29020,CAMDEN,1
1.47735E+12,1.47761E+12,34245,Mount Washington KY,KY,40047,MOUNT WASHINGTON,1
1.47735E+12,1.47761E+12,166760,National Lloyds Insurance,TX,75904,LUFKIN,1
1.47735E+12,1.47761E+12,20895,North Franklin Water Works Inc (LA),LA,71295,WINNSBORO,1
1.47735E+12,1.47761E+12,106518,Northeast Alabama Water,AL,35975,GROVEOAK,1
1.47735E+12,1.47761E+12,14300,Personal Finance Company,MO,64772,NEVADA,1
1.47735E+12,1.47761E+12,4113,Priority Health,MI,48430,FENTON,1
1.47735E+12,1.47761E+12,105063,Southwest Ouachita Waterworks,LA,71292,WEST MONROE,1
1.47735E+12,1.47761E+12,52092,St. Bernard Parish Government,LA,70075,MERAUX,1
1.47735E+12,1.47761E+12,52089,Topeka Water - City of Topeka (KS),KS,66604,TOPEKA,1
1.47735E+12,1.47761E+12,124572,Truby,GA,30041,CUMMING,1
1.47735E+12,1.47761E+12,22188,Village of Bethalto,IL,62024,EAST ALTON,1
1.47735E+12,1.4777E+12,19900,Altoona Water Authority,PA,16601,ALTOONA,1
1.47735E+12,1.4777E+12,29266,Belforest Water System,AL,36526,DAPHNE,1
1.47735E+12,1.4777E+12,28326,City Of Coalinga (CA),CA,93210,COALINGA,1
1.47735E+12,1.4777E+12,28360,City of College Park (GA),GA,30337,ATLANTA,1
1.47735E+12,1.4777E+12,26811,City of Port Neches (TX),TX,77651,PORT NECHES,1
1.47735E+12,1.4777E+12,49468,City of Troy Water Department (OH),OH,45373,TROY,1
1.47735E+12,1.4777E+12,3042,Ditech,CA,93311,BAKERSFIELD,1
1.47735E+12,1.4777E+12,28955,Dixie Electric Power Association,MS,39443,LAUREL,1
1.47735E+12,1.4777E+12,50789,El Dorado Water Utilities (AR),AR,71730,EL DORADO,1
1.47735E+12,1.4777E+12,7581,ExpressToll,CO,80136,STRASBURG,1
1.47735E+12,1.4777E+12,6320,Good To Go !,WA,98408,TACOMA,1
1.47735E+12,1.4777E+12,11522,Harris County Toll Road Authority,AR,72401,JONESBORO,1
1.47735E+12,1.4777E+12,12538,MDC,CT,6106,HARTFORD,1
1.47735E+12,1.4777E+12,3798,Minnesota Life Insurance,PA,19027,ELKINS PARK,1
1.47735E+12,1.4777E+12,42444,Mora San Miguel Electricity Cooperative,NM,87711,ANTON CHICO,1
1.47735E+12,1.4777E+12,34371,Oak Hill Garbage Disposal Inc,WV,25921,SOPHIA,1
1.47735E+12,1.4777E+12,43450,Peoples Water Service Company (FL),FL,32507,PENSACOLA,1
1.47735E+12,1.4777E+12,121965,Richmond County,NC,28379,ROCKINGHAM,1
1.47735E+12,1.4777E+12,47910,Sedalia Water Department,MO,65301,SEDALIA,1
1.47735E+12,1.4777E+12,49378,Town Of Winnsboro South Carolina (SC),SC,29180,WINNSBORO,1
1.47735E+12,1.4777E+12,78609,TxTag,TX,77498,SUGAR LAND,1
1.47735E+12,1.4777E+12,21216,Village of Elida,OH,45807,LIMA,1
1.47735E+12,1.4777E+12,10509,WCA Waste Corporation,TX,75165,WAXAHACHIE,1
1.47735E+12,1.4777E+12,166720,Wayne Mutual Insurance,OH,43512,DEFIANCE,1
1.47735E+12,1.47778E+12,26997,Citrus County Utilities (FL),FL,34446,HOMOSASSA,1
1.47735E+12,1.47778E+12,27485,City of Guyton Waterworks (GA),GA,31312,GUYTON,1
1.47735E+12,1.47778E+12,29812,Commonfields of Cahokia,IL,62206,EAST SAINT LOUIS,1
1.47735E+12,1.47778E+12,28458,Connersville Utilities,IN,47331,CONNERSVILLE,1
1.47735E+12,1.47778E+12,7586,I-Pass Illinois Tollway,MI,49504,GRAND RAPIDS,1
1.47735E+12,1.47778E+12,13384,Lafayette Utilities Systems,LA,70506,LAFAYETTE,1
1.47735E+12,1.47778E+12,217829,Mazda Capital Services - Lease,AZ,85303,GLENDALE,1
1.47735E+12,1.47778E+12,14300,Personal Finance Company,IL,61109,ROCKFORD,1
1.47735E+12,1.47804E+12,219474,FasTrak - Existing Accounts,CA,92336,FONTANA,1
1.47735E+12,1.47804E+12,7586,I-Pass Illinois Tollway,IN,46410,MERRILLVILLE,1
1.47735E+12,1.47804E+12,7586,I-Pass Illinois Tollway,IL,60640,CHICAGO,1
1.47735E+12,1.47804E+12,21423,Jc Ehrlich,PA,17402,YORK,1
1.47735E+12,1.47804E+12,217827,Mazda Capital Services - Loans,MA,2171,QUINCY,1
1.47735E+12,1.47804E+12,36340,Town Of Fort Mill (SC),SC,29715,FORT MILL,1
1.47735E+12,1.47813E+12,22881,Champs Water Co (TX),TX,77088,HOUSTON,1
1.47735E+12,1.47813E+12,138688,Crest Financial,TX,75227,DALLAS,1
1.47735E+12,1.47813E+12,16341,Golden Rule,GA,30577,TOCCOA,1
1.47735E+12,1.47813E+12,10191,E-ZPass Maryland,VA,22312,ALEXANDRIA,1
1.47735E+12,1.47813E+12,10191,E-ZPass Maryland,NY,11427,QUEENS VILLAGE,1
1.47735E+12,1.47813E+12,217827,Mazda Capital Services - Loans,CA,94536,FREMONT,1
1.47735E+12,1.47813E+12,7189,Sound Community Bank,WA,98002,AUBURN,1
1.47735E+12,1.47813E+12,4481,Toho Water Authority,FL,34744,KISSIMMEE,1
1.47735E+12,1.47813E+12,55219,Upper Montgomery Joint Authority,PA,18073,PENNSBURG,1
1.47735E+12,1.47821E+12,59188,The New Yorker,RI,2889,WARWICK,1
1.47735E+12,1.47821E+12,79542,USAgencies,AL,36105,MONTGOMERY,1
1.47735E+12,1.47882E+12,5490,Memorial Sloan Kettering Cancer Center,CT,6798,WOODBURY,1
1.47735E+12,1.47891E+12,42380,Mobile Gas,AL,36575,SEMMES,1
1.47735E+12,1.47942E+12,29956,Dillon Disposal Service,TX,76577,THORNDALE,1
1.47735E+12,1.47994E+12,10237,NTTA,TX,76011,ARLINGTON,1
1.47735E+12,1.48063E+12,6684,Eye Associates Northwest Pc,WA,98059,RENTON,1
1.4688E+12,1.46914E+12,10191,E-ZPass Maryland,MD,20706,LANHAM,1
1.4688E+12,1.46914E+12,10191,E-ZPass Maryland,MD,21014,BEL AIR,1
1.4688E+12,1.46914E+12,10191,E-ZPass Maryland,NJ,8535,MILLSTONE TOWNSHIP,1
1.4688E+12,1.46923E+12,4653,West Virginia American Water,WV,25177,SAINT ALBANS,1
1.4688E+12,1.46923E+12,4653,West Virginia American Water,WV,25314,CHARLESTON,1
1.4688E+12,1.46923E+12,166023,WellCare Health Plans,MO,65606,ALTON,1
1.4688E+12,1.46914E+12,3016,DeKalb County Department of Watershed Management,GA,30038,LITHONIA,1
1.4688E+12,1.46914E+12,3016,DeKalb County Department of Watershed Management,GA,30294,ELLENWOOD,1
1.4688E+12,1.46923E+12,13132,E-ZPass Pennsylvania,MD,20720,BOWIE,1
1.4688E+12,1.46923E+12,13132,E-ZPass Pennsylvania,VA,24016,ROANOKE,1
1.4688E+12,1.46932E+12,53534,Oakland County Water & Sewer,MI,48335,FARMINGTON,1
1.4688E+12,1.46932E+12,78700,OneMain Financial,NC,28357,LUMBER BRIDGE,1
1.4688E+12,1.46957E+12,59188,The New Yorker,TX,78577,PHARR,1
1.4688E+12,1.46957E+12,141823,The Loan Depot,TN,37210,NASHVILLE,1
1.4688E+12,1.46992E+12,7581,ExpressToll,CO,80202,DENVER,1
1.4688E+12,1.46992E+12,7581,ExpressToll,CO,81328,MANCOS,1
1.4688E+12,1.46914E+12,42343,City of Minot Water Department (ND),ND,58701,MINOT,1
1.4688E+12,1.46914E+12,10191,E-ZPass Maryland,VA,20180,LOVETTSVILLE,1
1.4688E+12,1.46914E+12,10191,E-ZPass Maryland,MD,21702,FREDERICK,1
1.4688E+12,1.46914E+12,42380,Mobile Gas,AL,36582,THEODORE,1
1.4688E+12,1.46923E+12,219476,FasTrak - License Plate and One Time Accts,CA,91768,POMONA,1
1.4688E+12,1.46923E+12,12974,Freedom Mortgage,MT,59870,STEVENSVILLE,1
1.4688E+12,1.46923E+12,41855,Lower Valley Water District (TX),TX,79927,EL PASO,1
1.4688E+12,1.46923E+12,47690,Sacramento County Utilties (CA),CA,95820,SACRAMENTO,1
1.4688E+12,1.46923E+12,4481,Toho Water Authority,FL,34743,KISSIMMEE,1
1.4688E+12,1.46975E+12,108685,Tampa General Hospital,FL,33511,BRANDON,1
1.4688E+12,1.47018E+12,158887,AAA Financial Services,MA,1721,ASHLAND,1
1.4688E+12,1.47035E+12,78700,OneMain Financial,IL,61554,PEKIN,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,75228,DALLAS,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,76106,FORT WORTH,1
1.48219E+12,1.48193E+12,10237,NTTA,AP,96367,APO,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,79106,AMARILLO,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,75124,EUSTACE,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,76116,FORT WORTH,1
1.48219E+12,1.48193E+12,10237,NTTA,FL,34614,BROOKSVILLE,1
1.48219E+12,1.48193E+12,10237,NTTA,TX,75067,LEWISVILLE,1
1.46889E+12,1.46957E+12,3016,DeKalb County Department of Watershed Management,GA,30038,LITHONIA,1
1.46889E+12,1.46957E+12,3016,DeKalb County Department of Watershed Management,GA,30058,LITHONIA,1
1.46889E+12,1.46957E+12,3016,DeKalb County Department of Watershed Management,GA,30083,STONE MOUNTAIN,1
1.46889E+12,1.46957E+12,3016,DeKalb County Department of Watershed Management,GA,30088,STONE MOUNTAIN,1
1.46889E+12,1.46923E+12,6320,Good To Go !,WA,98168,SEATTLE,1
1.46889E+12,1.46923E+12,6320,Good To Go !,WA,98375,PUYALLUP,1
1.46889E+12,1.46923E+12,6320,Good To Go !,CA,94533,FAIRFIELD,1
1.46889E+12,1.46932E+12,7581,ExpressToll,CO,80249,DENVER,1
1.46889E+12,1.46932E+12,7581,ExpressToll,CO,80303,BOULDER,1
1.46889E+12,1.46932E+12,7581,ExpressToll,SD,57718,BLACK HAWK,1
1.46889E+12,1.46914E+12,7584,Leeway,FL,33904,CAPE CORAL,1
1.46889E+12,1.46914E+12,7584,Leeway,FL,33966,FORT MYERS,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,MD,20902,SILVER SPRING,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,PA,17520,EAST PETERSBURG,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,MD,20906,SILVER SPRING,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,NY,11422,ROSEDALE,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,MD,20904,SILVER SPRING,1
1.46889E+12,1.46914E+12,10191,E-ZPass Maryland,MD,21040,EDGEWOOD,1
1.46889E+12,1.46914E+12,52154,Mcallen Public Utilities -(TX),TX,78504,MCALLEN,1
1.46889E+12,1.46914E+12,217829,Mazda Capital Services - Lease,TX,75023,PLANO,1
1.46889E+12,1.46914E+12,4132,Psnc Energy,NC,27704,DURHAM,1
1.46889E+12,1.46914E+12,14300,Personal Finance Company,IN,46368,PORTAGE,1
1.46889E+12,1.46914E+12,4481,Toho Water Authority,FL,34746,KISSIMMEE,2
1.46889E+12,1.46923E+12,3877,American Water - New Jersey,NJ,7111,IRVINGTON,1
1.46889E+12,1.46923E+12,3877,American Water - New Jersey,NJ,8083,SOMERDALE,1
1.46889E+12,1.46923E+12,80590,Stoneberry,LA,70605,LAKE CHARLES,1
1.46889E+12,1.46923E+12,80590,Stoneberry,OH,44691,WOOSTER,1
1.46889E+12,1.46923E+12,78609,TxTag,TX,77373,SPRING,1
1.46889E+12,1.46923E+12,78609,TxTag,TX,77713,BEAUMONT,1
1.46889E+12,1.46923E+12,78609,TxTag,TX,78154,SCHERTZ,1
1.46889E+12,1.46923E+12,78609,TxTag,TX,78404,CORPUS CHRISTI,1
1.46889E+12,1.46932E+12,7581,ExpressToll,AZ,85739,TUCSON,1
1.46889E+12,1.46932E+12,7581,ExpressToll,CO,81082,TRINIDAD,1
1.46889E+12,1.46932E+12,4653,West Virginia American Water,WV,25045,CLENDENIN,1
1.46889E+12,1.46932E+12,4653,West Virginia American Water,WV,25304,CHARLESTON,1
1.46889E+12,1.47078E+12,20962,Scranton Sewer Authority,PA,18505,SCRANTON,1
1.46889E+12,1.47078E+12,20962,Scranton Sewer Authority,PA,18509,SCRANTON,1
1.46889E+12,1.46914E+12,50303,Allina Health,MN,55437,MINNEAPOLIS,1
1.46889E+12,1.46914E+12,127751,Capital Premium Financing,AZ,85262,SCOTTSDALE,1
1.46889E+12,1.46914E+12,22369,City Of Boynton Beach (FL),FL,33435,BOYNTON BEACH,1
1.46889E+12,1.46914E+12,20179,City of Stuart Utilities (FL),FL,34957,JENSEN BEACH,1
1.46889E+12,1.46914E+12,28730,Columbus Water Works (GA),GA,31907,COLUMBUS,1
1.46889E+12,1.46914E+12,29951,DEX MEDIA,KY,40509,LEXINGTON,1
1.46889E+12,1.46914E+12,7586,I-Pass Illinois Tollway,OH,44667,ORRVILLE,1
1.46889E+12,1.46914E+12,41313,Kershaw County Utilities Department (SC),SC,29078,LUGOFF,1
1.46889E+12,1.46914E+12,41313,Kershaw County Utilities Department (SC),SC,29078,LUGOFF,1
1.46889E+12,1.46914E+12,7584,Leeway,FL,34120,NAPLES,1
1.46889E+12,1.46914E+12,166760,National Lloyds Insurance,TN,38382,TRENTON,1
1.46889E+12,1.46914E+12,11666,Orange County Utilities,FL,32810,ORLANDO,1
1.46889E+12,1.46914E+12,16332,Westlake Financial Services,SC,29334,DUNCAN,1
